text,label
not receive my percel,0
not any call receive order postpone,1
have leave my home early for some reason but there no way for me contact your delivery boy now someone else take my order for me pathetic,0
not work in watch,1
my order out for delivery on th nov,1
very very bad service in blue dart courier in manapparai trichy dt,0
yobnvmm g,1
it can not deliver location,0
Timely update and delivery.,1
yeh log pura logo ko thag ke khata hain product change karke delivery deta hain mother sood admi hai sab ka sab,1
please inform through message email priorly that we go receive order today,1
one of bad courier company ever see,0
deliver courier soon,1
not soooo good,0
mene jo order kiya tha wo nahi aaya sofa cover change hai mangaye thegreen colour me aur aaye h yellow colour me,1
delivery very late a it expect deliver on but deliver today on also paint box wear tear everywhere very disappointed with delivery,0
wrong parcel place,1
your delivery timing best but your service bad like cant contact with delivery partner this feature bad of bad,0
get different colour,1
not happy with delivery boy behaviour,0
you can send delivery man mobile no so that we can tell him our availabity time,1
satisfy with order,1
get deliver another product,1
my delivery not receive very bad service,1
delivery boy refuse deliver order my address stop about km away he say place undeliverable tell me complain customer care,0
very poor servicedelivery boy contact nahi karta or parcel return ho jata he,0
lovely delivery servicethank you purplle,2
please add otp system for safety of you your dilevery partner customer,1
poor system unable update phone number,0
good quality price,1
nice but delivery guy not inform me with call while receive order only go go hubany way thank u,1
good person delivery boy,2
delivery person style of functioning highly objectionable,0
"The account was first opened in my name and later added the joint holder. 
It would have been better if the whole process is completed in one go rather than two steps",1
Very nice 🤗✨,2
havent receive my courierpls call me at,1
excellent delivery men good service,2
out of delivery notification come at,1
bad service they do not call me since last day courier at there office then contact them for hr then they deliver it after day,0
din,1
one of bad courier service,0
excellent prompt delivery,2
delivery boy language not good,0
st attempt deliver very casual,1
it take day deliver my order,1
average monthly balance 5000 hota to thik rehta,1
dont need want return it fake item,1
बस क्रेडिट कार्ड के लिए हेल्पबकरें में खुद से अप्लाई नहीं हो रहा है,1
your delivery boys never attempt delivery mention false status,1
no item deliver me person call me check direction before reach address but now get sm that order deliver whereas there no item deliver nor know any arun at my address,1
reach in time,1
delivery on timen can reschedule a per request,1
order deliver very late,0
prodect damage,1
Very good service and satisfactory 100%,2
always fake update,0
delivery person demand for money very bad,0
nothing extra,1
quick efficient service by blue dart keep it up,2
no proper c,1
my parcel should deliver on friday but receive on monday,1
well pack,1
delivery guy,1
please give training your delivery person,1
product frod,1
not receive any parcel who sonali,1
staff behaviour very good,2
rahul very supportive delivered my parcel early a need leave,2
not receive courier please look into this issue urgently,1
delivery person very supportive didnt call me for my address,1
delivery boy behaviour nice but product quality not good,0
it damage,1
ver bad product want return my order,0
ring bell then do his processmakes me wait ask for courier,1
this inform you of very poor service experience face with my recent shipment awb parcel arrive at ambernath blue dart office on,0
your service very poor dont know thanks,0
delay in deliveryoffice address not mentioneddid not call mention remark that have refuse refuse,0
bother from past day when yesterday call blue dart hdfc bank multiple time then today receive my card so ill never tell anyone use blue dart hdfc bank,1
product hi change kr diya h,1
havent receive item,1
time call receive,1
your service very bad wait for my order they do not call submit wrong address when complain they send me message today deliver but not deliver in end track my order go office office then find my order your service very very bad,0
please provide delivery boys mobile number for smooth delivery,1
It's good service,2
our service best,2
if delivery agent no provide via message when product out of deliver that good,1
unnecessary call,1
not receive parecl how status deliver,1
please accept credit card so easy pay for same delivery product,1
deliver security without ask,1
wrong item deliver product return,0
best effort of delivery boy,2
except package,1
full day chase escalation require n finally delivery at pmat night,1
vry fast delivery hr meh mera product mujhe deliver kr diathankuu,1
refund parcel,1
it fine for now,1
why delivery boy charge rs for delivery of debit card,1
please cancel my order this different product,0
very good your service,2
delivery not happen at address yet there no such person a rake,1
not recommend your shipment service anyone a my parcel deliver day later since last day,0
good talk,2
fragile item receive broken,0
msg msg,1
track info manipulate first time mention id not availablebut not singal call or any massagethen also show id not available,1
Fhjh,1
bad prodact,1
very bad delivery partner they not respond properly main think we go collect product,0
DTH NF dry U u gb,1
blue dart service in my area very poor expected date november th,0
good experience delivery boy good behaviour,2
this product not mine but pay payment,1
hee correctly come address,1
bad service experience get call from delivery agent on st november he say he deliver in min then he return parcel awb then have raise multiple complains myself go pick parcel from nearby hub bad service ever please close your company if you cant do job properly useless,0
Little app menu modification,1
my product defaultplease change my product,1
Would like to return the product and get back the amount RS 999 back in our bank account from where the amount was paid.,1
it effortless a usual,1
delivery agent mark delivery reject by me when never reject it,1
low quality want return this,1
The product I ordered has not arrived. Another product has arrived so I have to exchange it,0
vande bharat,1
godd,1
good service un,2
dont know where my parcel not deliver security unable reach delivery executive,0
this my th shipment in last month that misplace by blue dart why dont you call customer,0
ok correct,1
delivery staff very kind,2
recieve paket but use than what ruselt or all good product,1
not proper address delever,1
Already perfect no complaints at all.  The delivery agent in charge of our area is super polite and accommodating.,2
very pretty,2
package handle with care deliver safely right address their tracking system accurate,1
delevery boy really not good,0
have go godown take my package,1
we at home yesterday fully today also fully await for courier this purchase regular for yearswhy it deliver at securitywhen we home,1
mujhe mera parcel deliver nahin hua,1
not receive yet th nov,1
dont know who they hand over product,1
behaviour talk,1
order deliver right person,1
very nice good beautiful stuff,2
check in advance if receiver at address,1
do share delivery guy contact info in advance,1
product damage inside,1
havent receive any,1
put otp verification before hand over packet,1
din parcel late deliver huaa he wo bhi logo ko phone krne k baad,1
please deliver address mention not watchman past order deliver watchman,1
courier not receive kindly trace inform me,1
wrong orderi want return itrefund my money,0
like ur sevice,1
not same my order,1
order deliver completely different a show while order really upset with it weather same send or in between it replaced please check n revertthanks,1
mere pas cheque book aayi hi ni hbur bol rhe deliver kr diya,1
pay money for fast delivery which suppose get from bluedart here it take extra more day after expect date of delivery,1
there should 0 rating regard your service mr pradip gharami call me behave rudely after that call him several time but he never answer just nasty man he,0
Best service and excellent staff,2
it nice advise in advance when you arrive at our door stepso that we available at homesee in our case you advise at of arrive todaywhen we do not know hope you understand,1
keep up with same spirit of deliver thing on time,1
your delivery guy update wrong info in delivery status that consignee not available or consignee not reachable but nobody contact me,0
get old phone cover there so many scratch please fix it as soon a possible,1
call coustomer wait minute on address what coustomer register,1
bluedart accept packer which they cant deliver my packet not deliver for day finally have go their office collect,0
best service ever safe delivery,2
Not only opening account better to know customer problem also please that's first thing and good thing. Teach customer service to speak proper giden way,1
delivery do swiftly,1
same date delivery perfect good service,2
no receive my curd,1
never receive this shipment,0
Nice bank xperience and very fast server and service,2
track sm can start from parcel book time,1
very poor service fake update,0
do not receive parcel without otp how it deliver random person call ranjita,0
very bad service blue dart express limit,0
provide proper update in track,1
thank you so much for fast delivery,2
N/a,1
yet not receive me,1
excellent ur service,2
IDFC no bank in India,1
best service delivery boy very good behaviour,2
delivery staff good,2
he leave packet outside my gate without even inform me,1
please need return perfume which deliver few minute ago open it bad packing use product smell so terrible want return didnt spend my money for some used waste product help me return it please,0
very poor service after week of intentionaly delay today get deliver,0
worst delivery ever delay by many day no response no call,0
too much delay this time,0
have collect order kms away from my home disgusting,0
it absolutely good,2
without call aur contact me,1
parcel emptyiwas complain in cyber crimefor fraud with me,0
deliver in time place,1
take some time pick up it,1
on time deliverydelivery staff handle parcel me after cross check my name with parcel namesecured serviceparcel in excellent condition,2
poor service bcoz of customer care not available,0
delivery personnel number be flag a jio spam alert increase chance of miscommunication please look into matter,1
helpful mene suddenly address change kiya tha new address tak mera parcel pohcha diya thank you blue dart,2
very bad experience in blue dart courieritem not deliver,0
parcel out of delivery date but deliver today very bad,0
collect it myself by go bluedart centre delivery partner keep lie that no one available at location when he do not even attempt delivery nor call u,0
not deliver in time,1
bi th gu uh efegv,1
It could have been online opening but pay later account caused issues while opening account online. This resulted for physical form which is waste of human resource. It will be great if we can resolve conflict issue due to pay later account while opening savings account.,1
bar blue dart ki very bad service not impress very bad feel,0
I’m very with the service from IDFC first bank bandra west branch 40113,2
by deliver on day itself,1
share delivery person number ensure it not reject a spam,1
you mess up my package,0
my entire package open two item miss,1
havent receive my parcel it mention deliver,1
u deliver my parsal as good a it after three day return u do not return my parsal back,1
really dissatisfied disappointed with delivery person a he cant deliver product exact location ask me go elsewhere,0
because of delivery date of nov but it come on th of nov at pm,1
very nice human be very polite,2
Excellent service.,2
they havent deliver parcel location day with out for delivery statusi go hub office pick parceland ask for reason they speak rude,0
delivery guy well mannered with u,1
Pleace send my watsapp no 7906188405 watsapp details send me total EMi  an  when start my Emi 1st date,1
my product still not deliver,0
nise,1
very bad servicei go their office pick upthe item out for delivery for last day but didnt receivei try connect with them,0
take my product form office also order dely by many day,1
rude delivery partner,1
delivery boy ko baat karne ki tamiz nahi hai,1
package cover with stink n sticky element should handle carefully,1
Overall excellent services by IDFC bank and staffs,2
delivery staff quite in hurry,1
this branch never deliver parcel address give collect it from office bad service ever check their google review,0
nice excellent,2
order ko return karvana hai yah order size mein chhota hai please return beshak aap mujhe bada size lal chij hai uski size,1
get my imp document at my home tq for service,1
return my order because it fake product,0
if you dont know address please call for give number dont return parcel please contact number for office,1
Good service from sadashiva,2
delivery can speed up,1
without call me how you can update status a consignee refuse,1
nothing dude you do excellent,2
good nice coperate,2
No. Every thing is perfectly conceived.,1
there fraud happenedthis cash on delivery item pay through google payplease stop payment recipient immediately content inside not correct one viz sonic case flash drive tsupport multiple devisethey ship use mobile cover,0
Anything,1
try suggest solution if any address relate problem arise p,1
service excellent dont think there isnt anything from my side suggest,1
kyhhhh,1
delevery men service very goodthank you blue dart,2
think change,1
it not good but it well,1
not pickup my call pick it up form hub delivery boy continuously cut my call not answer properly very dosappointed,0
st call then come,1
need call back,1
my package mark a deliver,1
havent recieved any delivery you gjys not even helpful,0
just receive my order without any hustle,1
Please provide me number of installment in app,1
very bad service ever have experience like this go blue dart hub for collect parcel no one contact me for delivery go see google review of blue dart kavundampalayam,0
it totally froud delivery man mark deliver but cant deliver,1
sevices exceelent,1
Have to update exact location time to time.,1
delivery time can ask for preference,1
great service from raj kishor malick,2
parsal not deliver parsal status deliver service fake,0
after product use,1
you send wrong thing,0
no service,1
They are fraud. This is wrong product. Shame on you. Blue dard is reputed company how you working such fraud online sites,0
it on time,1
please take care of promise delivery date thanks,1
by otp,1
payment transfer twice by mistake link share by bluedart delivery partner,1
do not receive in correct time,0
All good!,2
bad delivery service ill come out side road for my delivery,0
finally get it,1
timely not delivered day late,0
no one deliver item have collect it from office reason no delivery boy available,0
Mast 10,1
deliver well within time without call too many time trouble,1
not receive any document,1
fake product delivery fraud,0
call beforehand,1
very bad service without contact me delivery boy update status a not reachable go courier office collect item directly,0
didnt get any call also didnt received product,0
product wrong receive hua hai scam hua mere saath,0
ok but no previous call back when delivery out understand cx also have his schedule why blue dart not arrange call in morning inform tentative time,1
request you sirthis order small size,1
Branch select option Not available,1
ur delivery boy never try reach me on he never come my community deliver my product just put that item not deliver due restriction,0
delivery person should more professional,1
delivery person do not any change,1
delivery boy response not good,0
bad behaviour courier boy,0
You can also deliver the ATM card cover in future.,1
phone not work,0
exilent service by blue dart,1
should inform receiver about delivery date time beforehand,1
Till date experience is  excellent every details very well explained mam Sheetal Sethi BM assisted by mr Visal Gupta Do hope in future also,2
receive something how return,1
do good job your delivery person punctual polite,2
delivery in wrong hand dlivery boy ko batana parhega kon shahid khan ko di hai please return call d boy ok,1
"Hello,

Opening a Savings Account with IDFC FIRST Bank is easy.

But after opening account problem begins.

Staff daily calls you to take policy and other things.

Thanks",1
It showed delivery as yesterday,1
with promised delivery date be november,1
my product break side you take many for send product but you dont take response for send product properly,1
bad stuff online,0
parsal detail latur eris bluedart receive nov at office that time security say man power not available other person say location not update so kindly update reason delay for courier thank you,1
item return once without even contact me say consignee not available second reorder also about return without contact,1
product miss inside package,1
good service no need any improvement,1
dont tell lie on mobile msg,1
it all good no suggestion,2
do not receive call or visit from delivery agent,0
icollected my parcel,1
improve your service not at all good,0
No thing to change,1
fake update of delivery inshort we need pick up from warehouse a they dont deliver only promise,1
not delive,0
your product so bad disgust like anything you sell customer or what why you send this other product instead of original product,0
item still not deliver wrong information he enter society speak him he deliver later please update information accordingly,1
delivery wrong person even last month didnt receive not receive any call also from delivery guy,0
good team encouraging,2
vest product not worth for pain,0
I want ditels,1
ok good delivery,2
delivery on timekeep up with good job,2
delivery guy very good person,2
delivery boy rudu,1
ask courier boy hand over packet security he tell me you come take afterthat he throw packet go awayi in office courier boy very rudeif next time any parcel come please deliver after pmor else assign responsible courier boy,0
do not receive any courier,0
I did not receive this courier. Where is it? How can it be marked as delivered,0
doorstep delivery please,1
dint receive product,1
delivary parson not deliver parasal on dealer address,1
he say come grind floor beacuse my leg brokeni can not give you at door when reach he arrive after minute,1
delivery not for house,1
very happy quickly delivery,2
good delivery guy,2
You score a 100/100 from me,1
your delivery voice very rude behaviour,0
no clue where it deliver no one call n there no one know with name of vaishanvi tapadia plz contact me asap,1
delivery reach late,0
varry good delivery boy,2
by mistake we pay extra cash deliver boykindly share contact detail,1
oder deliver late,1
The delivery man should show patience...,1
more language option on video kyc,1
very good delivery agent very good behaviour,2
they deliver in deep rural area at perfect adress actuall home delivery,1
mujhe khud jana pada lene call hi pickup nhi ho rha tha,1
provide delivery man contact detail know when product get deliver,1
hello mam,1
Gud service,2
get call from delevery boy he not sense how talk with person,0
fak product diye ho vedic ke naam pe ye sara product glt h isme sampoo se smile alag aa rha h serum se v aur iska bottle ki bnawat v alag h pichle bar se mai usse return krna chahti hu,1
delivary boy good,2
your order with blue dart awb deliver albdad please rate our service on httpsaclccbludrtdnnnlmy parcel not receive me pls call me on,1
cancel order still delivery agent forcefully deliver product u,1
super delivary app goood,2
finally delivery person call not ring bell before delivery,1
no door step delivery pick up from office,1
watch chenge my watch rs but delivery r watch this not good im very sad,0
bad service in many time delay delivery,0
if office address mention there,1
very bad service not reach home n tell reach your home,0
nice sa,1
dear team bluedart,1
get message that address can not locate even though address clear do not call identify addressi go bluedart office in silk road,0
service not at door step have go pick because of lazy delivery agent more like india post less like bluedart,0
delivery person fake attempt deliveryhad go pick up parcel myself show reject by consingnee without even attempt delivery,0
get different piece order anoter one pls replced it,1
in low,1
receive damage montior,1
The saree which show it don't revice as same i have recieved just low quality saree,0
carry on good service,2
bahut jaldi delivery hui hai,1
ok okdeliver time too late,1
shipment not receive me,1
delivery person well mannered courteous,2
didnt get my delivery he take otp,0
Easy to open account all services best 👌,2
mail delay by day all day it show out for delivery but wasnt deliver main reason a tell by delivery person that they short of staff,0
not deliver product at address instead call office for take delivery,1
refuse door step delivery cite too much load a reason,0
nafn,1
im honour,1
item not recieved,1
not like wow but smooth delevery,1
your delivery boy deliver item a his choice far from my residence,1
delivery thik tha lekin ek chota sa issue ye h ki mere pas delivery jaah ana chahiye waha tak nhi aya lekin uss area ke blue dart office se jaaker hum leleiye ye koi baat nhi h main issue h ki hum jab office gye apna parsal lene koi privacy nhi dikhi mujhe sirf naam pucha or track id pucha mujhse aise me agar koi bymista kisi ka ko waywill dekh liya naam or way id yaad kar liya koi le lega isse ye thora issue laga isslea mera manna h ki agar jiska parsal h ya uske identity id se kuch add hona chahiye or ya fir uske phone number ka otp dena hoga tab hi parsal mil skta h aise me na profit ye h ki koi unknown person parsal nhi le payega usko proof dena padega ki haa ye mera hi parsal h,1
owsum,1
delivery staff behaviour really good love shop with purplle because delivery fast agent behaviour also good they talk politely,2
delivary boy say that im come in mint but he come hour late,1
very good ri,2
credit card from icici bank not hand over me rather it give person who run auto service my location from city which kms away luckily person whom card give know me if any fraud would happen who would responsible for that please take it seriously make sure it not happen again,1
bill for my product but delivery person take which not correct scammed my family since not at house,0
please inform me about product because person you deliver dont know,1
wrong delivery parcel deliver unknown person that my shipment wrongly deliver someone else receive delivery confirmation message,0
could get phone call before come deliver consignment,1
product not deliver yet it show a deliver on website,0
it my first time use avvatar proteinlets see how product help me fulfill my protein requirementplease give shaker your coustomer alsoatleast first time user need it morethis increase your value need your coustomer more one last point your logistic staff delivery team fantastic delivery boy so humble me,2
it very nice deliver order at correct time,2
awesome a always,2
want exchange this product,1
my order hasnt deliver still im show that it deliver request urgent assistance,0
delivery guy deliver wrong address,0
very poor servicedelivery boy just place parcel outside my home without knockibg door properly,0
wrong product recived hua hai extra name print nahi hua,1
excellent service but my parcel defective please change it,1
need my money order froud,1
No update needed,1
very nyc service but you can share contact detail of delivery person once you take assignment,1
totally different product receive,1
some complimentary gift,1
delivery delay misinformation on status,1
gentle person who deliver parcel,1
facke product want return this product wed also facke,1
not deliver my home they ask come km away receive your product otherwise just update receiver not available,0
fraud site,0
netmed ke dwara di gai delivery date per hi deliver karne ki koshish kiya kare tarikh delivery date thi ek din delivery let ho gai,1
good service quick delivery,2
my name spell wrongly it tanaya,1
on time best service,1
excellent delivery executive,2
Good service of relationship manager,2
nice blue dart,2
bahut hi badhiya time per aaya hai main ab yahan se ghar ja sakta hun dhanyvad,1
jordar,1
Start giving updates on WhatsApp also.,1
this very poor service,0
blue dart bad service,0
not receive courier this time as well a last time please ensure delivery right person please contact,1
delivery smooth delivery person very professional have work ethic very calm cooperative,2
please send consignment timely give phone call,1
good but not fitting,0
delivery schedule on th,1
not deliver parcel even after reach last delivery point not even call inform mehad directly go for collect parcel,1
bahut bekar shoe,1
this brand only but accord your company name delivery boys not do their job,0
Thanks for overall nice experience!!!,2
vvvy goodnic sarvice,2
for day keep get fake couldnt deliver a no one there blatant liesdragged delivery for too many day have make so many complaint,0
send real time location of delivery partner,1
u change delivery date alot after place order plz dont do it,0
pl ring before delivery,1
bad delivery partner,0
signature area not sufficient for mobile user either this section should optional or you should work on it so that customer sign in that box properly,1
a always door step delivery,1
order not receive but show delivered wtf,0
dont get any product also any phone call,0
do not receive it deliver love scammer,0
Very nice easy to account opening,2
Harendra Singh,1
Size not fit ...I can exchange ..can I get larger size,1
deliver a per my convenience availability,1
itam miste,1
thank you daivik,2
bad delivery company ive ever see zero recommend,0
1. Delivery boy has himself changed the Delivery date without informing me.1.Taken OPT online without reaching at Delivery point,1
delivery agent refuse deliver om my mentioned address he on road continuously refuse deliver it on my st floor mention in my address st floor very pathetic service my mother alone at home,0
status show parcel deliver but not receive parcel delivery boy didnt bother call ask for otp at home only,1
still didnt receive my courier but how it shok dilevered this nd time happing same thing,1
quick deliver,1
get my order liquid face found leakage nd also low quality,0
parcel go pick up parcel,1
it break,1
very bad service in hoshiarpur not do oder paroprle pls,0
good hand over family a in bath,2
do not recieved my delivery,0
cordial delivery staff,1
good hdfghjj,1
Please assign a RM from the branch in which the account is opened for ease of banking experience,1
not good pic miss it buy one get one but only get one single piece of bottle,0
bahut kharab service hai,1
"Very customer friendly process 
Nothing much needed.",2
excellent service always by bluedart,2
no any call by delivery boybut delivery status show many call by delivery boy my address very clear no any delivery attamped by youbut massage show many attempt only massage send by your team no any physical attempt at last search your blue dart office go your office receive my parcel so please if you send any massage failure delivery plz sare contact no of delivery boy or agentoffice also,1
costly consignment keep with delivery man in patna without any inofrmation from diwali till nov,1
courier not deliver me but,1
great person but delivery not doorstep pick up ot from km from my home office book destination,1
pro,1
they have give duplicate some waste produch,0
so bad dont even receive call of delivery agent status show deliver,0
fully satisfy with bluedart,2
not show colour need blue black colour,1
suit bohot jada khub surat he,1
bad experience l,0
delivery delay by several day blue dart employee falsely update status a delivery refuse by consignee very unprofessional,0
Gurdaspur branch does not deliver packet at my house 3 km away from their office by road . Call to collect it from their office otherwise upload false status,0
this third time collect parcel of myself,1
when receive courier,1
someone change my product order iphone pro max back cover but come iphone pro cover,1
just pathetic service,0
shipment not deliver plz vishal delevery boy no send,0
I don't know who has received this shipment. Never got call from your shipping partner.  Extremely pathetic service.,0
they didnt deliver producti directly go perumbavoor bluedart office collect parcelmy product reach there day ago but no one call me or try deliverthey just lie in system that they try deliver attemptworst parcel service ever not at all organize,0
ask your delivery staff not update you with false status,1
delivery girl,1
maintain service,1
good delivery good delivery boy thanks,2
abcd,1
item receive after order three time same product,1
even though pin code correct you delay it by one day have collect parcel from your officeyour customer care number not reachable half of time,0
please try deliver it fast,1
your service good but now day call come from span number so many consignee miss parcel delivery on time like me,1
low demand kaya ka black gray color ka or aay gray navy blue colour ka lower hamay jo low demand dkhay ha vo low nahi hay hamy change karna hai complan number pls sent may number,1
"Best customer care services, In account opening and give very good guidance for activate online banking.",2
delivery late ho gya but nice delivery boy,1
happy with your servicethank you,2
ur wallet quality very bad,0
but day late,1
parcel deliver gaurd without consent,1
sunil excellent a always,2
not at my place didnt receive orderbut it show a deliver when try call agent he isnt respond,0
very polite understand delivery partner really appreciate his service,2
damage book deliver open packet,1
on time delivery with professional delivery person,1
very good service deliver on timely,2
one of best delivery agency,2
pls back my money totally different cream bad experience,0
please add pincode servicable also add cod option,1
not satisfy with size very smallnot same a show in picture yah about quality it very nice quality,1
quick service my order not damage at all kolkata mumbai,1
do not receive any card deliver somebody else,0
Nice experience with IDFC FIRST Bank team,2
rong product receive hwa hai mujhe please chenge hm oder,1
delivery partner havent call me niether he come my address then also he update that consignee not available due which have go your office recieve my parcel,0
very bad service blue dart delivery boy didnt come home he call say picup your otherwise go zero,0
now size fit perfect thank you,2
everything perfectno complaint,2
purchase next tym,1
very nice survice,2
Please provide contact details of delivery person for better delivery time clarification. Sometimes if we are out of location then he may find home locked,1
no courier deliver where my parcel,1
Three days time taken.It should be fast,1
saumya sharma,1
this one of most disappointing courier service experience ive have,0
do not receive my shipment,0
my package three day late,1
my shipment suppose deliver on th,1
receive order which didnt even order when call delivery guy he not pick up,0
delivery person didnt come doorstep call me from outside gate,1
EM is interested,1
nothingeverything ok,1
delivery staff not polite in answer,0
it take week deliver package after arrival in state,1
everything good my package also deliver on time at my door step,2
ovral good but service bad not cooperate,0
Share contact details of delivery guy so I can contact and set a time to collect.,1
delivery agent behaviour not good,0
order not receive kindly deliver,1
delivery person refuse do home deliveryvery bad service,0
owufxin bcoz k,1
he do not manner how talk customer,1
only one item deliver instead of two,1
have come your office pick up my parcel delivery person doesnt answer my call not any cooperate with customer,0
excellent service delivery boy arrive right on time extremely friendly throughout process it pleasure receive my parcel with such professionalism cheerful attitude highly recommend,2
fine but want two side c cable,1
delivery should as soon a possible,1
please ask delivery agent call,1
too much late deliver product,0
Along with text updates,1
Item is delivered but not updated with sender..,1
since not aware that he need my adhar card detail enter in his system think he want just check my credential so ask him give it back he rudely say first give me otp n il give u card back,1
bad experience no delivery till date how could you except rating minns hundred,0
awesome fast sarvice,2
order deliver early than expect make me happy,2
dont know who this garima whom he show not receive this parcel,1
didnt receive my order courier boy say that he drop courier at djop but didnt find now courier boy not pick call,0
Faster process of account opening.,1
nice staff thank you blue dart,2
very good prompt,2
very fast service a expect,2
bluedart delivery boy very polite professional he deliver package on time in perfect condition really appreciate his good service behavior thank you for such excellent delivery service,2
want return my one tshirt it unfit,1
very bad no organization myself only receive parcel nothing professional not recommend at all,0
delivery boy get opt nd couldnt deliver product,0
Pls Update your tracking status.,1
site link very slow,0
very very bad service follow up past day no proper response never ever experienced service like this,0
gatiya service hai blue dart ki parsl office ja ke lena pada muje office wale ya delivery boy kiska koi call hi nhi aata h or net pe bhi kahi number nhi haibht hi gatiya service hai blue dart ki,1
not receive parcel wrongly deliver,0
dilivery boy very humble coperative,1
u hv send delivery boy carry heavy odd dims cargo due which he struggle mishandle my shipment,1
with precise address give there shouldnt unnecessary call for direction even from within society he call say unable locate house with proper number,1
not real at all it fakei dont like it,0
lovely work,2
your courier man not call me for my mobile but receive otp for delivery still he didnt call me receive another message that courier deliver like that myself,1
agent collect money in excess,1
dilevery staff good,1
product chhota gaya xxl manga tha ek chala gaya usko cancel karna hai mere ko chhota aur thoda photo nahin chahie,1
all item deliver at one time,1
no more suggestion regard service good job do thanx,1
third class service of bharuch branchand delivery boy name shehzad diwan not deliver my parcel go take my parcel from km bharuch,0
delay in order deliver,1
one product miss out of two clearly mention two item on bill which with bluedart slip it take day deliver from local bluedart hub my location something happen from their side go for online consumer portal file case,1
Actually it is good to open bank account in online please 10k maintaing balance is too heavy,1
please add contact person number at time of out for delivery,1
chottu regular delivery person our place from blue dart he polite patient thank you,2
pehle hum order karte rd day order receive ho jata tha din me bje tak or ab day me order aata hai or vo bhi sham ke bje tak,1
fake order,1
day let,1
it bad service ever get courier reach chennai on th nov it get deliver today no communication nothingwhenever order dispatch through bluedart most of time it come this mohan mugalivakkamhe always keep on delay few time he ask money from me a well my friend we confront him once from that time onwards he always delay my package every time,0
mujhe order change karna hai kyunki mera jo order kiya gaya tha vah order nahin aaya hai vah koi aur ud raha hai,1
every time order not deliver on time,0
priya,1
delivery leave at security without call,1
please try deliver product before even on this pin code,1
dont receive any of my ordered product,0
Nko,1
frame color change,1
never deliver,1
he very humble he wait for me come pick parcel great service,2
pretty easy communicate,2
where shippment deliverd can you explain sir,1
ajakk,1
Everytime they ask me to come at their office and collect documents from there and this is not the first time for them. They do it with every other person.,1
perfect timely,1
a always my parcel not deliver on time,0
scam gimbal ki jagah oip de ke gaya,1
superr fast,1
delivery take too many day,1
havent receive package so far,1
add option share alternative number,1
just love your courier service,2
can not good,0
I received fake product. I asked bluedart vender to return my money. But they are not ready to help me. I did online payment to bluedart. The money must be with bluedart. Kindly stop this payment going to next party. Bluedart should help with this if payment is not processed yet to next party,0
it fake item,1
receive my order everything wall good item thanks for blue dart service decathlon product,2
good fast service deliver,2
deliver my parcel on time happy with service provide by bluedart,2
have option of cod in tatacliq when ask delivery person give change,1
your service very good enjoy your jewellery thank u so much im so happy your earring,2
very bad service her service say your parcel deliver between day but he deliver my product in day this service bad for me,0
not well please return parcel,0
please inprove your customer query care service,1
Awesome experience nice and well maintained server,2
Overall conversation was good to open & close the account,2
wrost service delivery boy tell me that not take otp,1
just average process,1
yup lovely,2
alternate option for deliveryin case person receive not available,1
first day may delivery person call me but unfortunately it go spam filter,1
blue dart do great job,2
no one even try call me myself go collect parcel from office,1
please mention u r courier office contact number,1
he want saffron,1
havent receive cheque book,1
sir abhi tak,1
delivery boy vary bad,0
delivery agent at pachora office really rude have drive km from my delivery address get my package bad experience have,0
he dont know how talk with customer he rudely he answer,0
prefer if miss delivery receive twice call for convenience regardssatisfied with service anyhow,1
fast accurate thanks for delivery on time,2
your delviery agent call me on rd november,1
on time delivery good experience,2
not good bad quality,1
receive wrong product total money waste,0
shipment deliver carefully,1
deliver wrong person we dont receive product,0
delivery boy didnt call me tell me who parcel be deliver,1
very good delivered,2
most disgusting delivery company ever gon na exist,0
very bad experience service extremely slow,0
parcel deliver,1
receive already open box also one product also miss from box very pathetic experience delivery boy scammed my old innocent mother by say that that damage happen during transportation,0
full responsibility delivery partner well work thank you,2
mg shipment not deliver,0
cheat with me by send underwear,1
while ordered item receive in order,1
great experience delivery on time without any hassle very polite professional service,2
like everything but nothing write on my back side you guy please pay attention finishing,1
very slow delivery service delivery boy not deliver mention address,0
wrong information give by delivery staff that undelivered due incorrect adressadress not change material deliver earlier also multiple time on same adressplease avoid such thing,0
bahot bekar service hai,1
item no same,1
vgd,1
paper not receive,1
delivery guy very rude he even didnt come door step,0
firstly they put false remark they dont deliver parcel on day mention that customer receive,0
How can I return my product please tell me ......my family is angry with me....,0
Kyc is to nonsense type. It would be upgraded another style. And address have issued for many more locations,1
Try to reduce lead time at the best possible. However your overall response is quite better.,2
very bad service delivery person not contact me even not go my address rcvd lije u address not find how it possible before so many parcel come my home,0
return product fake product,0
one of fudu service,1
sometime later,1
though patner not mention my apparent name executive able deliver package on time,1
No need to any change..its wonderful service..keep growing,2
very bad not volume awaaz not speaker watch order cancel karna hai karna hai,0
Average,1
my friend face some problem like it show that his product in godown when we reach there godown we find our parcel therebut every person there so politethey listen our query help usi thought also go face same problem but surprisingly get my parcel day before delivery date,1
do not return moneywe do not have change give extra money,1
havent receive my order but your company mark it deliver bad servicenever gon na trust your courier service in near future already log complain in nykaa,0
I did not receive any shipment. This is wrong update. Where is my packet?,0
International and domestic lounge access without spending limitations of credit card will have  better for us,2
